,id,title,genres,popularity,production_companies,release_date,budget,revenue,runtime,vote_average,vote_count,month,year,day_of_week,weighted_vote,popularity_category
4909,965132,George Michael Freedom Uncut,Music,3.144,Channel 4 Television,2022-06-16,15000000.0,707496.0,118.0,6.9,6.0,6,2022,3,6.5023856858846925,Medium
4910,363056,Miles,Drama,3.129,Columbia Pictures,2017-06-09,15000000.0,2147000.0,90.0,5.3,15.0,6,2017,4,6.482266009852217,Medium
4911,15156,Illegal Tender,Drama,3.125,A24,2007-08-24,15000000.0,3106835.0,108.0,6.3,41.0,8,2007,4,6.492122958693564,Medium
4912,54807,Mickey,Drama,3.093,Arc Productions,2004-04-30,6000000.0,293793.0,90.0,4.9,4.0,4,2004,4,6.493625498007969,Medium
4913,407342,I Am Hooligan,Thriller,3.092,Greenway Entertainment,2016-09-05,15000000.0,120000.0,81.0,4.3,4.0,9,2016,0,6.491235059760957,Medium
4914,19153,The Real Cancun,Documentary,3.069,New Line Cinema,2003-04-23,7500000.0,5345083.0,96.0,4.2,21.0,4,2003,2,6.452693437806072,Medium
4915,63943,West Is West,Comedy,3.062,BBC Films,2010-10-19,3837625.0,3867000.0,103.0,6.6,32.0,10,2010,1,6.503100775193798,Medium
4916,603466,WWE Money in the Bank 2019,Action,3.062,World Wrestling Entertainment (WWE),2019-05-19,140777.0,5556675.0,218.0,7.2,28.0,5,2019,6,6.519066147859922,Medium
4917,44181,National Lampoon's Gold Diggers,Comedy,3.045,National Lampoon Productions,2003-06-15,15000000.0,527000.0,90.0,3.8,22.0,6,2003,6,6.441878669275929,Medium
4918,24225,Afghan Star,Documentary,3.042,Aria Productions,2009-06-26,15000000.0,101543.0,87.0,6.6,17.0,6,2009,4,6.501671583087512,Medium
4919,239920,Eric Clapton's Crossroads Guitar Festival 2010,Music,3.042,Parallel 28 Equipe,2010-06-26,100000.0,1000000.0,279.0,8.5,6.0,6,2010,5,6.51192842942346,Medium
4920,77908,Trois,Drama,3.035,Rainforest Entertainment,2000-02-11,200000.0,1160268.0,93.0,3.7,9.0,2,2000,4,6.475024777006938,Medium
4921,905068,Christmas with The Chosen: The Messengers,TV Movie,3.031,Angel Studios,2021-12-01,15000000.0,13728000.0,110.0,7.0,3.0,12,2021,2,6.501495513459622,Medium
4922,120454,Spice Girls: The Return of the Spice Girls Tour,Music,3.014,19 Entertainment,2007-12-02,15000000.0,107200000.0,106.0,7.8,6.0,12,2007,6,6.507753479125249,Medium
4923,774823,Becoming Cousteau,Documentary,3.007,Diamond Docs,2021-10-22,15000000.0,244223.0,94.0,7.0,13.0,10,2021,4,6.506416584402765,Medium
4924,38717,Madison,Adventure,3.003,Addison Street Films,2001-01-23,13500000.0,517262.0,99.0,5.8,17.0,1,2001,1,6.488298918387414,Medium
4925,41726,Chasing Ghosts,Crime,2.941,6th & Idaho,2005-05-11,2000000.0,1102000.0,119.0,5.9,14.0,5,2005,2,6.491715976331362,Medium
4926,48732,America's Heart and Soul,Documentary,2.92,Walt Disney Pictures,2004-07-04,15000000.0,314402.0,84.0,3.6,4.0,7,2004,6,6.488446215139443,Medium
4927,14614,Churchill: The Hollywood Years,Comedy,2.912,BBC Films,2004-12-03,15000000.0,529546.0,84.0,5.4,24.0,12,2004,4,6.47421875,Medium
4928,43708,"Die, Mommie, Die!",Comedy,2.912,Aviator Films,2003-10-31,15000000.0,320092.0,90.0,7.0,26.0,10,2003,4,6.512670565302144,Medium
4929,627051,White Riot,Documentary,2.89,National Lottery,2020-04-03,15000000.0,185973.0,80.0,7.2,17.0,4,2020,4,6.5117010816125855,Medium
4930,18323,Joshua,Drama,2.879,Crusader Entertainment,2002-04-19,9000000.0,1347988.0,91.0,6.5,17.0,4,2002,4,6.5,Medium
4931,46268,Constellation,Drama,2.877,Constellation LLC,2007-02-01,7200000.0,23006533.0,96.0,5.0,2.0,2,2007,3,6.497005988023951,Medium
4932,13443,NASCAR: The IMAX Experience,Documentary,2.857,IMAX,2004-03-12,15000000.0,20000000.0,48.0,7.3,20.0,3,2004,4,6.515686274509804,Medium
4933,20337,Martin Lawrence Live: Runteldat,Comedy,2.849,MTV Films,2002-08-01,3000000.0,19184015.0,113.0,5.1,17.0,8,2002,3,6.476597836774827,Medium
4934,34389,Iraq in Fragments,Documentary,2.841,Typecast Pictures,2006-01-21,15000000.0,202000.0,94.0,6.6,16.0,1,2006,5,6.501574803149606,Medium
4935,26791,Brigham City,Crime,2.841,Zion Films,2001-03-30,1000000.0,852206.0,119.0,6.6,14.0,3,2001,4,6.50138067061144,Medium
4936,59974,Genius Within: The Inner Life of Glenn Gould,Documentary,2.833,Aria Productions,2009-09-13,15000000.0,166770.0,113.0,6.8,9.0,9,2009,6,6.502675916749257,Medium
4937,38344,On a Clear Day,Drama,2.829,The Glasgow Film Fund,2005-08-18,15000000.0,878122.0,98.0,6.5,25.0,8,2005,3,6.5,Medium
4938,438522,May It Last: A Portrait of the Avett Brothers,Music,2.814,3ality Digital Entertainment,2017-09-12,15000000.0,725286.0,107.0,7.6,14.0,9,2017,1,6.515187376725838,Medium
4939,536768,Beautifully Broken,Drama,2.808,Big Film Factory,2018-08-24,15000000.0,1271572.0,108.0,5.3,3.0,8,2018,4,6.49641076769691,Medium
4940,15699,Opal Dream,Drama,2.806,Renaissance Films,2006-07-12,5000000.0,140666.0,86.0,6.2,20.0,7,2006,2,6.494117647058823,Medium
4941,17926,Undiscovered,Comedy,2.79,Lakeshore Entertainment,2005-08-26,9000000.0,1046166.0,97.0,4.5,29.0,8,2005,4,6.443634596695821,Medium
4942,23451,Videocracy,Documentary,2.777,Atmo Media Network,2009-08-28,700000.0,1179676.0,85.0,6.3,32.0,8,2009,4,6.493798449612402,Medium
4943,39541,Stolen Summer,Drama,2.766,All Nighter Inc.,2002-03-22,1800000.0,163348.0,91.0,6.2,24.0,3,2002,4,6.49296875,Medium
4944,55297,"Veritas, Prince of Truth",Adventure,2.757,Twelfth Night Entertainment,2007-03-24,5000000.0,160487.0,93.0,4.1,7.0,3,2007,5,6.483316782522343,Medium
4945,15089,Fighter Pilot: Operation Red Flag,Documentary,2.751,Stephen Low Productions,2004-12-02,5000000.0,30000000.0,48.0,6.4,14.0,12,2004,3,6.498619329388561,Medium
4946,42671,Detour,Thriller,2.748,The Asylum,2003-12-02,15000000.0,2171000.0,88.0,2.6,4.0,12,2003,1,6.484462151394423,Medium
4947,29134,Amreeka,Drama,2.748,First Generation Films,2009-06-17,15000000.0,2176304.0,96.0,6.9,44.0,6,2009,2,6.5168582375478925,Medium
4948,206412,Lisa Picard Is Famous,Comedy,2.736,GreeneStreet Films,2000-05-14,15000000.0,112521.0,90.0,6.6,5.0,5,2000,6,6.500497512437812,Medium
4949,49721,Me Myself I,Comedy,2.724,Gaumont,2000-04-20,15000000.0,369975.0,104.0,5.5,22.0,4,2000,3,6.478473581213307,Medium
4950,21059,Girls Will Be Girls,Comedy,2.719,SRO Pictures,2003-07-05,15000000.0,148047.0,79.0,6.0,22.0,7,2003,5,6.489236790606653,Medium
4951,14526,UFC 93: Franklin vs. Henderson,Action,2.716,Ultimate Fighting Championship,2009-01-17,15000000.0,1300000.0,239.0,5.9,4.0,1,2009,5,6.497609561752989,Medium
4952,13170,The Boys & Girls Guide to Getting Down,Comedy,2.682,Concrete Images,2007-03-23,2100000.0,14487294.0,92.0,6.2,17.0,3,2007,4,6.494985250737463,Medium
4953,74178,Little Hercules,Family,2.677,Innovate Entertainment,2009-01-01,15000000.0,513722.0,90.0,3.0,5.0,1,2009,3,6.4825870646766175,Medium
4954,49070,The Keeper: The Legend of Omar Khayyam,Adventure,2.673,Guide Company Films Inc.,2005-06-10,15000000.0,225863.0,95.0,5.167,6.0,6,2005,4,6.492049701789265,Medium
4955,423431,Drain the Bermuda Triangle,Documentary,2.661,IMAX,2014-10-30,2000000.0,4000000.0,50.0,6.8,12.0,10,2014,3,6.503557312252965,Medium
4956,245142,The Warning,Horror,2.645,Templeheart Films,2012-12-21,500000.0,500000.0,79.0,3.5,12.0,12,2012,4,6.464426877470356,Medium
4957,16644,Emma Smith: My Story,Drama,2.642,Morning Dew Entertainment,2008-04-11,15000000.0,881787.0,98.0,5.8,3.0,4,2008,4,6.4979062811565305,Medium
4958,20436,First Descent,Documentary,2.622,IMAX,2005-12-02,15000000.0,739690.0,110.0,6.5,4.0,12,2005,4,6.500000000000001,Medium
4959,50071,Sweetgrass,Western,2.619,IMAX,2009-02-04,15000000.0,206728.0,101.0,6.7,24.0,2,2009,2,6.5046875,Medium
4960,272610,Black Rose,Action,2.608,Hollywood Storm,2014-04-17,7000000.0,855450.0,83.0,2.5,17.0,4,2014,3,6.433136676499508,Medium
4962,50123,Skins,Action,2.6,First Look Pictures,2002-09-27,15000000.0,249204.0,84.0,5.1,9.0,9,2002,4,6.487512388503469,Medium
4963,76195,Centipede,Horror,2.594,Shoreline Entertainment,2004-11-06,15000000.0,500000.0,96.0,2.9,7.0,11,2004,5,6.474975173783515,Medium
4964,74180,Romeo & Juliet: Sealed with a Kiss,Romance,2.593,Walt Disney Pictures,2006-06-23,2000000.0,462107.0,76.0,5.8,6.0,6,2006,4,6.49582504970179,Medium
4965,52032,My Dog Tulip,Animation,2.584,Norman Twain Productions,2010-01-05,15000000.0,246574.0,83.0,7.0,22.0,1,2010,1,6.510763209393346,Medium
4966,39055,Free Style,Drama,2.577,Rigel Entertainment,2008-12-24,15000000.0,140987.0,94.0,5.6,10.0,12,2008,2,6.491089108910892,Medium
4967,257448,Last Flight,Action,2.556,Ci Wen Media,2014-03-21,10000000.0,5900000.0,86.0,3.2,4.0,3,2014,4,6.486852589641435,Medium
4968,20032,Robot Stories,Drama,2.545,BBC Film,2003-01-01,15000000.0,131451.0,85.0,4.6,17.0,1,2003,2,6.4682399213372666,Medium
4969,251053,Washington Heights,Drama,2.531,Stolen Car Productions,2002-05-22,15000000.0,156021.0,89.0,8.5,3.0,5,2002,2,6.505982053838485,Medium
4970,19078,UFC 101: Declaration,Action,2.506,Ultimate Fighting Championship,2009-08-08,15000000.0,3550000.0,180.0,7.1,5.0,8,2009,5,6.502985074626866,Medium
4971,21936,UFC 102: Couture vs. Nogueira,Action,2.506,Ultimate Fighting Championship,2009-08-29,1285000.0,1920000.0,180.0,5.9,5.0,8,2009,5,6.497014925373135,Medium
4972,753114,DeMarcus Cousins Presents Boogie's Comedy Slam,Comedy,2.491,Indie Rights,2020-07-20,409000.0,1500000.0,69.0,7.3,3.0,7,2020,0,6.502392821535394,Medium
4973,45097,Edison And Leo,Animation,2.47,A Perfect Circle Entertainment,2008-09-04,10000000.0,1000000.0,79.0,7.1,6.0,9,2008,3,6.503578528827038,Medium
4974,14417,Driftwood,Horror,2.465,BSX Records,2006-10-20,15000000.0,1066555.0,83.0,4.0,18.0,10,2006,4,6.455795677799607,Medium
4975,59099,Hollywood & Wine,Comedy,2.461,Aloe Entertainment,2011-05-03,5000000.0,8000000.0,95.0,4.0,10.0,5,2011,1,6.475247524752476,Medium
4976,57612,IMAX Dolphins and Whales: Tribes of the Ocean,Documentary,2.422,Gavin McKinney Underwater Productions,2008-02-15,6000000.0,7518876.0,42.0,7.0,8.0,2,2008,4,6.503968253968254,Medium
4977,698369,Helmut Newton: The Bad and the Beautiful,Documentary,2.404,ZDF,2020-08-02,15000000.0,160008.0,52.0,6.0,11.0,8,2020,6,6.494559841740851,Medium
4978,43670,Stateside,Drama,2.383,Overseas FilmGroup,2004-05-23,16000000.0,174318.0,97.0,5.2,21.0,5,2004,6,6.473261508325171,Medium
4979,26254,The Hunting of the President,Documentary,2.383,Regent Entertainment,2004-04-27,15000000.0,376612.0,90.0,5.7,6.0,4,2004,1,6.495228628230617,Medium
4980,318226,Hillsong: Let Hope Rise,Documentary,2.372,MediaWeaver Entertainment,2016-09-16,10000000.0,2600000.0,103.0,5.8,12.0,9,2016,4,6.491699604743083,Medium
4981,83588,Middle of Nowhere,Drama,2.345,Forward Movement,2012-10-12,2000000.0,2368060.0,101.0,6.7,22.0,10,2012,4,6.504305283757338,Medium
4982,23495,The War Tapes,Documentary,2.344,SenArt Films,2006-10-22,15000000.0,254190.0,97.0,7.0,14.0,10,2006,6,6.5069033530572,Medium
4983,31247,Troppo Belli,Comedy,2.327,Medusa Film,2005-04-22,2000000.0,903391.0,97.0,2.1,39.0,4,2005,4,6.3348411934552455,Medium
4984,167177,Hair Show,Comedy,2.322,Urban Works Entertainment,2004-10-17,15000000.0,302990.0,104.0,4.5,4.0,10,2004,6,6.492031872509961,Medium
4985,20351,Noise,Crime,2.307,Retro Active Films,2007-05-03,15000000.0,614572.0,108.0,6.4,27.0,5,2007,3,6.497370983446933,Medium
4986,179812,Camp,Drama,2.306,Columbia Pictures,2013-02-22,200000.0,325000.0,111.0,7.7,10.0,2,2013,4,6.511881188118812,Medium
4987,289177,Care Bears: Season of Caring,Adventure,2.297,Lions Gate Family Entertainment,2004-07-12,15000000.0,900000.0,85.0,6.0,1.0,7,2004,0,6.499500499500499,Medium
4988,55567,Standing Ovation,Comedy,2.292,Paramount,2010-07-16,15000000.0,531826.0,105.0,3.9,15.0,7,2010,4,6.461576354679803,Medium
4989,153154,The Fierce Wife Final Episode,Drama,2.291,Miramax,2012-08-17,15000000.0,5000000.0,108.0,2.5,4.0,8,2012,4,6.484063745019921,Medium
4990,273578,VeggieTales: The Ballad of Little Joe,Family,2.28,Big Idea Productions,2003-08-17,352571.0,352571.0,35.0,4.5,9.0,8,2003,6,6.482160555004956,Medium
4991,189073,Saved,Drama,2.275,Columbia Pictures,2009-04-11,15000000.0,1000000.0,89.0,5.0,4.0,4,2009,5,6.494023904382471,Medium
4992,49538,X-Men: First Class,Action,2.245,20th Century Fox,2011-06-01,160000000.0,353624124.0,132.0,7.295,11565.0,6,2011,2,7.231729009152408,Medium
4993,401846,Fishtales,Animation,2.237,Ruthless Studios,2017-02-23,15000000.0,339486.0,72.0,8.2,5.0,2,2017,3,6.508457711442786,Medium
4994,538831,Unbound,Action,2.22,Rahaman Studios,2018-06-15,15000000.0,21000000.0,97.0,4.0,3.0,6,2018,4,6.492522432701895,Medium
4995,735005,Andre and His Olive Tree,Documentary,2.215,IMAX,2020-08-21,15000000.0,350544.0,104.0,3.5,2.0,8,2020,4,6.494011976047903,Medium
4996,19041,UFC 99: The Comeback,Action,2.2,Ultimate Fighting Championship,2009-06-13,15000000.0,1300000.0,180.0,5.6,4.0,6,2009,5,6.496414342629483,Medium
4997,136767,Jolly Roger,Adventure,2.197,M&M Productions,2001-10-12,15000000.0,645417.0,95.0,2.9,7.0,10,2001,4,6.474975173783515,Medium
4998,15814,UFC 96: Jackson Vs. Jardine,Action,2.176,Ultimate Fighting Championship,2009-03-07,762000.0,1800000.0,177.0,5.6,4.0,3,2009,5,6.496414342629483,Medium
4999,25372,Man About Dog,Comedy,2.166,Potboiler Productions,2004-10-01,2400000.0,2600000.0,85.0,6.1,9.0,10,2004,4,6.496432111000992,Medium
5000,607702,Leonardo: The Works,Documentary,2.144,Seventh Art Productions,2019-10-29,15000000.0,137520.0,102.0,7.0,1.0,10,2019,1,6.5004995004995,Medium
5001,290970,George Strait: The Cowboy Rides Away,Family,2.135,IMAX,2014-08-29,15000000.0,99000000.0,120.0,10.0,2.0,8,2014,4,6.506986027944111,Medium
5002,168026,Ah Boys To Men,Comedy,2.121,Clover Films,2012-11-07,3000000.0,6180000.0,108.0,5.7,11.0,11,2012,2,6.491295746785361,Medium
5003,41884,Ginostra,Crime,2.117,Emotion Pictures,2003-01-29,15000000.0,177098.0,135.0,4.4,5.0,1,2003,2,6.48955223880597,Medium
5004,43664,"The Bread, My Sweet",Drama,2.115,Miramax,2001-04-21,600000.0,1023156.0,105.0,5.2,11.0,4,2001,5,6.485855588526212,Medium
5005,383354,Spirit of the Game,Drama,2.077,The Steve Jaggi Company,2016-10-08,3200000.0,222565.0,97.0,5.2,9.0,10,2016,5,6.488404360753222,Medium
5006,15755,Bugs!,Documentary,2.073,IMAX,2003-07-24,15000000.0,13630720.0,40.0,6.0,11.0,7,2003,3,6.494559841740851,Medium
5007,71868,One Way Trip,Horror,2.073,1303 Productions,2011-09-22,15000000.0,1105114.0,86.0,5.0,17.0,9,2011,3,6.474926253687316,Medium
5008,18314,UFC 98: Evans vs. Machida,Action,2.054,Ultimate Fighting Championship,2009-05-23,15000000.0,3400000.0,173.0,5.6,6.0,5,2009,5,6.494632206759444,Medium
5009,247481,Jessica Simpson: Reality Tour Live,Music,2.029,Columbia Records,2004-11-23,500000.0,2303489.0,82.0,5.3,3.0,11,2004,1,6.49641076769691,Medium
5010,22199,UFC 103: Franklin vs. Belfort,Action,2.02,Ultimate Fighting Championship,2009-09-19,15000000.0,2400000.0,180.0,6.1,5.0,9,2009,5,6.498009950248757,Medium
5011,75151,Big Bad Love,Drama,2.004,Sun Moon & Stars Productions,2001-10-11,15000000.0,100420.0,111.0,5.9,7.0,10,2001,3,6.495829195630586,Medium
5012,94340,Subdivision,Drama,1.976,Australian Film Finance Corporation,2009-08-20,15000000.0,171958.0,100.0,5.6,5.0,8,2009,3,6.495522388059702,Medium
5013,230599,Moshi Monsters: The Movie,Adventure,1.968,Moshi,2013-12-20,1849089.0,2900000.0,81.0,6.6,7.0,12,2013,4,6.500695134061569,Medium
5014,168626,DeAD,Comedy,1.96,Skalar Film,2013-02-10,500000000.0,201103001.0,104.0,0.0,0.0,2,2013,6,6.5,Medium
5015,23327,Sarah Landon and the Paranormal Hour,Family,1.952,IMAX,2007-10-19,15000000.0,586283.0,81.0,5.4,8.0,10,2007,4,6.491269841269841,Medium
5016,314696,Def Comedy Jam Classics: Volume Two,Comedy,1.946,HBO,2006-11-21,1000000.0,10000000.0,300.0,0.0,0.0,11,2006,1,6.5,Medium
5017,331,Jurassic Park III,Adventure,1.926,Universal Pictures,2001-07-18,93000000.0,368780809.0,92.0,6.1,6276.0,7,2001,2,6.15497526113249,Medium
5018,661420,UFC 248: Adesanya vs. Romero,Action,1.906,Ultimate Fighting Championship,2020-03-07,15000000.0,2742906.0,220.0,6.0,1.0,3,2020,5,6.499500499500499,Medium
5019,151241,Suddenly It's Magic,Comedy,1.905,Star Cinema – ABS,2012-10-31,15000000.0,1261484.0,110.0,5.0,5.0,10,2012,2,6.492537313432836,Medium
5020,428868,Lulu the Movie,Comedy,1.875,New Line Cinema,2016-11-24,1500000.0,650000.0,90.0,3.6,4.0,11,2016,3,6.488446215139443,Medium
5021,173897,Resident Evil: The Final Chapter,Action,1.861,Constantin Film,2016-12-23,40000000.0,312242626.0,107.0,6.1,2727.0,12,2016,4,6.207324926214113,Medium
5022,881502,Bad Ben,Comedy,1.849,Uncork'd Entertainment,2016-10-05,15000000.0,110000.0,86.0,6.7,6.0,10,2016,2,6.501192842942347,Medium
5023,46301,Disappearances,Action,1.848,Moody Street Pictures,2007-05-11,1500000.0,312642.0,118.0,4.8,11.0,5,2007,4,6.4815034619188925,Medium
5024,13447,Dream Theater: Score - 20th Anniversary World Tour,Music,1.846,Eagle Rock Entertainment,2006-08-29,1000000.0,10000000.0,157.0,7.6,7.0,8,2006,1,6.50764647467726,Medium
5025,931176,Ah Girls Go Army,Comedy,1.825,J Team Productions,2022-02-01,1428000.0,1785000.0,121.0,6.0,1.0,2,2022,1,6.499500499500499,Medium
5026,436071,Heart - Live at the Royal Albert Hall with The Royal Philharmonic Orchestra,Music,1.819,Eagle Rock Entertainment,2016-12-20,100000.0,1000000.0,102.0,8.5,2.0,12,2016,1,6.503992015968064,Medium
5027,664731,Seize the Night,Drama,1.814,Seraph Films,2022-02-14,120000.0,500000.0,87.0,5.0,1.0,2,2022,0,6.498501498501499,Medium
5028,274284,Rocket Power: Island of the Menehune,Animation,1.81,Nickelodeon Animation Studio,2004-01-01,15000000.0,500000000.0,75.0,0.0,0.0,1,2004,3,6.5,Medium
5029,36657,X-Men,Adventure,1.803,The Donners' Company,2000-07-13,75000000.0,296339527.0,104.0,6.987,10136.0,7,2000,3,6.943267959770116,Medium
5030,538204,Do You Want To Win?,Documentary,1.798,The City Talking,2017-04-24,15000000.0,150000.0,87.0,7.0,1.0,4,2017,0,6.5004995004995,Medium
5031,274175,Buddha Wild: Monk in a Hut,Adventure,1.793,Carpe Diem Films,2008-04-16,15000000.0,275000.0,60.0,10.0,1.0,4,2008,2,6.503496503496503,Medium
5032,661416,UFC 246: McGregor vs. Cowboy,Action,1.783,Ultimate Fighting Championship,2020-01-18,15000000.0,11087629.0,180.0,0.0,0.0,1,2020,5,6.5,Medium
5033,106546,Moscow Heat,Action,1.753,"Kinokompaniya ""Tsar""",2004-11-24,15000000.0,1100000.0,89.0,1.7,10.0,11,2004,2,6.452475247524752,Medium
5034,200709,Matthew Blackheart: Monster Smasher,Science Fiction,1.741,Telescene Film Group Productions,2002-02-19,15000000.0,3400000.0,94.0,4.0,1.0,2,2002,1,6.497502497502498,Medium
5035,13077,Strength and Honour,Drama,1.732,Columbia Pictures,2007-11-19,15000000.0,418721.0,95.0,5.1,7.0,11,2007,0,6.4902681231380335,Medium
5036,619265,The Cabin House,Horror,1.729,G.P.L.A. Los Angeles,2019-10-31,13000000.0,13000000.0,120.0,0.0,0.0,10,2019,3,6.5,Medium
5037,559515,Made for More,Documentary,1.728,IMAX,2018-01-01,15000000.0,2999134.0,120.0,0.0,0.0,1,2018,0,6.5,Medium
5038,128217,Storm Surfers 3D,Adventure,1.728,Firelight Productions,2012-08-13,15000000.0,117090.0,95.0,6.8,8.0,8,2012,0,6.502380952380952,Medium
5039,599249,Women Of Warriors VI,Action,1.719,Warriors Of Wrestling (WOW),2018-08-11,15000000.0,134425.0,74.0,8.0,1.0,8,2018,5,6.501498501498501,Medium
5040,46336,Four Eyed Monsters,Comedy,1.718,Columbia Pictures,2005-01-21,250000.0,245000.0,71.0,5.7,21.0,1,2005,4,6.483545543584721,Medium
5041,214264,The Gamers: Hands of Fate,Fantasy,1.716,Zombie Orpheus Entertainment,2013-08-15,15000000.0,405916.0,125.0,6.2,13.0,8,2013,3,6.496150049358342,Medium
5042,120694,Festival in Cannes,Comedy,1.711,Revere Entertainment,2001-11-03,15000000.0,299171.0,100.0,0.0,0.0,11,2001,5,6.5,Medium
5043,290823,Speed Dragon,Drama,1.709,URD Pictures,2014-05-17,15000000.0,500000.0,90.0,10.0,1.0,5,2014,5,6.503496503496503,Medium
5044,50417,Street Dreams,Action,1.687,Scissor Farm Entertainment,2009-06-12,15000000.0,122575.0,88.0,5.8,4.0,6,2009,4,6.497211155378486,Medium
5045,951857,Fortnite the Movie Part One,Action,1.642,Abe Movies,2020-05-21,15000000.0,50000000.0,15.0,0.0,0.0,5,2020,3,6.5,Medium
5046,16027,Vampire Diary,Fantasy,1.634,IMAX,2007-01-01,15000000.0,2000000.0,90.0,4.2,17.0,1,2007,0,6.461553588987217,Medium
5047,541526,Messengers,Horror,1.628,Focus Filmes,2004-06-27,200000000.0,5224221.0,96.0,5.0,1.0,6,2004,6,6.498501498501499,Medium
5048,35791,Resident Evil: Afterlife,Action,1.625,Constantin Film,2010-09-09,60000000.0,300228084.0,97.0,6.0,3365.0,9,2010,3,6.11454753722795,Medium
5049,715904,"Metallica: WorldWired Tour - Live in Manchester, England - June 18, 2019",Music,1.619,Eagle Rock Entertainment,2020-06-08,15000000.0,426900000.0,150.0,10.0,1.0,6,2020,0,6.503496503496503,Medium
5050,52923,Hell House,Drama,1.582,Digital Shadow Films,2008-07-25,15000000.0,123000.0,77.0,5.9,4.0,7,2008,4,6.497609561752989,Medium
5051,475303,A Rainy Day in New York,Comedy,1.577,Gravier Productions,2019-07-26,25000000.0,23800000.0,92.0,6.5,1988.0,7,2019,4,6.5,Medium
5052,882052,Bad Ben: The Mandela Effect,Comedy,1.562,Bach Productions,2018-06-18,15000000.0,110000.0,67.0,5.0,3.0,6,2018,0,6.495513459621137,Medium
5053,96844,"Peter Gabriel: New Blood, Live In London",Music,1.541,Eagle Vision,2011-10-24,100000.0,1000000.0,162.0,6.3,3.0,10,2011,0,6.499401794616152,Medium
5054,142363,Kevin Bridges: The Story Continues...,Comedy,1.514,Universal Pictures UK,2012-11-11,500000.0,2500000.0,72.0,7.2,10.0,11,2012,6,6.506930693069307,Medium
5055,294508,My Big Phat Hip Hop Family,Comedy,1.492,Breakaway Films,2005-03-08,15000000.0,1000000.0,108.0,1.0,1.0,3,2005,1,6.494505494505495,Medium
5056,921042,Paw Patrol. Mission Xmas,Animation,1.492,Animation Studio RIM,2022-01-02,15000000.0,316420.0,45.0,0.0,0.0,1,2022,6,6.5,Medium
